timestamp,src_ip,dst_ip,src_port,dst_port,protocol,duration,total_packets,total_bytes,avg_packet_size,packet_rate,bytes_per_second,tcp_flags,inter_arrival_time,device_type,label
2025-06-23 17:29:02.917423,192.168.100.243,192.168.100.217,5683,60460,TCP,46.008439699536765,757.0,609342,804.9431968295905,16.45350298648841,13244.135292989193,2,0.05646350676482167,gateway_iot,0
2025-06-23 09:02:03.885234,192.168.100.51,10.0.0.95,502,44818,TCP,99.74047219690027,566.0,77440,136.81978798586573,5.67472749560123,776.4150128257231,24,0.1846826857666085,controlador_plc,0
2025-06-24 04:37:25.935780,172.16.0.166,192.168.100.107,16395,23,TCP,300.89543964024875,301077.0,23264880,77.27219282774838,1000.6034001710639,77318.81888211913,2,0.0010064161298645596,attack_protocolo_tcp_syn,1
2025-06-24 02:06:22.954283,172.16.0.173,192.168.100.148,31745,11974,TCP,99.07938000200447,90879.0,78662151,865.5701647245238,917.2342418590168,793930.5938168829,255,0.0010172112546915112,attack_volumetrico,1
2025-06-23 20:47:18.951241,172.16.0.37,192.168.100.39,50540,443,TCP,751.1975057665708,79442.0,106826210,1344.7069560182272,105.75381226663183,142207.88698038552,255,0.009317824771398248,attack_aplicacion_http,1
2025-06-24 00:02:45.881005,192.168.100.233,192.168.100.167,8883,1883,TCP,21.45806479502533,216.0,137016,634.3333333333334,10.06614538931189,6385.291558620175,2,0.052271353580884715,gateway_iot,0
2025-06-23 09:30:02.887262,192.168.100.30,192.168.100.173,44818,2404,TCP,8.006729132413096,35.0,17158,490.22857142857146,4.371323098506216,2142.947477833419,16,0.04037993949493099,controlador_plc,0
2025-06-23 11:48:08.957302,172.16.0.76,192.168.100.127,3577,8080,TCP,359.4799405528758,104525.0,128748981,1231.7529873236067,290.76726740090646,358153.45023698854,255,0.0034583751624318445,attack_aplicacion_http,1
2025-06-23 20:50:09.909001,192.168.100.167,10.0.0.70,44818,44818,TCP,0.0,74.0,29546,399.27027027027026,740.0,295460.0,24,0.04441924737863478,controlador_plc,0
2025-06-24 05:43:00.964194,172.16.0.203,192.168.100.192,43329,8080,TCP,326.64567411293166,92320.0,26919833,291.5926451473137,282.63040755311545,82412.94813747624,2,0.003528832853175543,attack_aplicacion_http,1
2025-06-23 14:52:34.948838,172.16.0.192,192.168.100.185,17036,8080,TCP,314.9040667465054,55301.0,43106111,779.481582611526,175.61221286010493,136886.48560610678,255,0.005598181143828139,attack_aplicacion_http,1
2025-06-23 23:00:47.910921,192.168.100.231,10.0.0.64,1883,36570,TCP,19.839670800525298,770.0,784634,1019.0051948051948,38.81112785296884,39548.740898423835,2,0.03759548755272781,gateway_iot,0
2025-06-23 12:31:25.899961,192.168.100.3,192.168.100.59,502,42583,UDP,14.661807148735583,92.0,19313,209.92391304347825,6.274806309120903,1317.2318940005653,0,0.18414546048650426,sensor_temperatura,0
2025-06-24 02:08:17.941543,172.16.0.201,192.168.100.67,52169,8080,TCP,378.9696125065273,46976.0,19948016,424.64271117166214,123.95716819957667,52637.50797342998,6,0.007599280874354589,attack_aplicacion_http,1
2025-06-24 02:17:46.953436,172.16.0.79,192.168.100.68,48418,443,TCP,847.417494353549,169005.0,180633122,1068.8034200171592,199.43534459236668,213157.17837262218,6,0.004985037162492927,attack_aplicacion_http,1
2025-06-23 22:19:58.901706,192.168.100.150,192.168.100.205,502,1883,TCP,57.096543160053905,206.0,37370,181.40776699029126,3.607924203441488,654.5054732165456,24,0.19001587898429181,sensor_temperatura,0
2025-06-23 22:13:54.911325,192.168.100.228,10.0.0.71,5683,45800,TCP,0.0,291.0,213912,735.0927835051547,2910.0,2139120.0,2,0.041477738950127234,gateway_iot,0
2025-06-24 03:25:10.952504,172.16.0.5,192.168.100.1,47461,443,TCP,522.97220514982,104716.0,4915234,46.93871041674625,200.23243868190124,9398.652455328662,2,0.004955660508671921,attack_protocolo_tcp_syn,1
2025-06-24 04:15:24.961769,172.16.0.129,192.168.100.186,56087,63994,UDP,296.2328939666426,506898.0,661230249,1304.4641111229478,1711.146906113267,2232129.727883825,0,0.0005808215821662328,attack_volumetrico,1
2025-06-24 00:31:04.954581,172.16.0.160,192.168.100.224,61754,443,TCP,849.0607239377259,167503.0,65840558,393.07091813280954,197.28035378101583,77545.16979026938,3,0.005053382252383075,attack_aplicacion_http,1
2025-06-23 14:56:26.916356,192.168.100.233,10.0.0.245,44818,502,TCP,20.068391308350385,43.0,18350,426.74418604651163,2.142672989543903,914.3732408867586,16,0.18342556998050377,controlador_plc,0
2025-06-23 18:22:53.894756,192.168.100.237,192.168.100.202,554,4120,TCP,0.9726080371025643,107.0,126634,1183.4953271028037,110.01348530776797,130200.44578003635,25,0.04454364356031117,camara_ip,0
2025-06-23 13:00:15.942215,172.16.0.191,192.168.100.148,40434,80,TCP,672.7046676264879,255234.0,298536814,1169.659269533056,379.414641049757,443785.8519004054,255,0.0026085127928175754,attack_aplicacion_http,1
2025-06-23 18:28:01.897368,192.168.100.217,192.168.100.196,1883,9793,TCP,2.203562916777038,365.0,230363,631.1315068493151,165.64083431475336,104541.14935684802,17,0.033937787779771744,gateway_iot,0
2025-06-23 20:21:12.952930,172.16.0.135,192.168.100.109,19553,443,TCP,336.62914239085546,239123.0,10703072,44.75969271044609,710.3455104975956,31794.84676811733,2,0.00143758444153607,attack_protocolo_tcp_syn,1
2025-06-23 13:19:18.913452,192.168.100.249,192.168.100.131,1883,36868,UDP,26.305196958914756,147.0,14680,99.8639455782313,5.58824935732641,558.0646296976305,0,0.17310641864828014,sensor_temperatura,0
2025-06-23 18:21:27.938000,172.16.0.99,192.168.100.220,16695,13846,ICMP,227.07660118791847,406660.0,410750467,1010.0586903063985,1790.8494220567725,1808863.0217786343,0,0.000522691754047103,attack_volumetrico,1
2025-06-24 04:43:38.946379,172.16.0.237,192.168.100.110,18133,80,TCP,253.0001784430226,127988.0,177668685,1388.1667421945808,505.88106612274106,702247.2714975267,0,0.0021400908343536425,attack_aplicacion_http,1
2025-06-23 22:47:35.957439,172.16.0.163,192.168.100.245,1440,63386,TCP,61.762477569447704,122414.0,171238251,1398.845319979741,1982.0124583304448,2772528.8514770838,3,0.0005042503809668605,attack_volumetrico,1
2025-06-24 05:26:10.912786,192.168.100.208,192.168.100.22,5683,29299,TCP,0.0,84.00092527009184,82564,982.8939352099798,840.0092527009184,825640.0,25,0.026330880922693936,gateway_iot,0
2025-06-24 06:33:18.884143,192.168.100.205,10.0.0.35,8883,8883,UDP,5.254041853258738,41.0,36132,881.2682926829268,7.803516063460816,6876.991278169908,0,0.04188639175056602,gateway_iot,0
2025-06-23 09:24:27.889286,192.168.100.253,10.0.0.248,8883,8883,UDP,20.531569036983026,13.0,9351,719.3076923076923,0.6331712874249118,455.4449775931039,0,0.07126485633164083,gateway_iot,0
2025-06-24 02:14:57.885974,192.168.100.50,192.168.100.234,8883,1883,TCP,36.376260845704095,489.0,190585,389.74437627811864,13.442833007883193,5239.26856606834,18,0.06275592717962143,gateway_iot,0
2025-06-24 00:55:26.940688,172.16.0.192,192.168.100.235,60948,22,TCP,133.38249677293902,30667.0,1573611,51.31284442560407,229.91772340418356,11797.732371727938,2,0.004170884819610993,attack_protocolo_tcp_syn,1
2025-06-23 17:30:04.903474,192.168.100.183,192.168.100.104,5683,5683,TCP,71.41376046937724,2702.0,791895,293.07735011102886,37.835845392270556,11088.829306777236,16,0.033572433318480324,gateway_iot,0
2025-06-24 07:18:21.957494,172.16.0.99,192.168.100.137,22420,45671,UDP,169.911675772255,253943.0,305542511,1203.1932795942396,1494.558857393522,1798243.1731739312,0,0.0006682138617094464,attack_volumetrico,1
2025-06-24 05:41:07.894123,192.168.100.10,192.168.100.134,8883,1883,UDP,40.48066409768522,1110.0,696651,627.6135135135136,27.420498767545475,17209.475573792184,0,0.040458827549116054,gateway_iot,0
2025-06-23 13:05:52.956580,172.16.0.85,192.168.100.45,3016,80,TCP,592.5179176429496,491505.0,27780833,56.52197434410637,829.5192185161567,46886.063986913374,2,0.0012072266813700462,attack_protocolo_tcp_syn,1
2025-06-23 16:07:01.950239,172.16.0.202,192.168.100.106,8045,443,TCP,327.3226089887477,43097.0,33277541,772.15446550804,131.6652098464776,101665.87973501084,3,0.0077101230225889335,attack_aplicacion_http,1
2025-06-23 18:34:38.915368,192.168.100.108,192.168.100.4,502,23327,TCP,43.41086297436784,496.0,71394,143.93951612903226,11.42571158497507,1644.61139697119,24,0.10090552030614229,sensor_temperatura,0
2025-06-24 02:53:19.912486,192.168.100.158,192.168.100.222,5683,8883,TCP,13.466659772931253,541.0,344300,636.4140480591498,40.17328789188248,25566.844771118554,17,0.026267308495379983,gateway_iot,0
2025-06-24 04:03:50.895089,192.168.100.163,192.168.100.86,2404,42627,TCP,46.45696419452803,372.0,85556,229.98924731182797,8.007410868311029,1841.618398519404,18,0.07580412142180597,controlador_plc,0
2025-06-23 18:59:05.950094,172.16.0.3,192.168.100.212,61935,8080,TCP,294.72428152586036,77849.0,45704895,587.0967514033578,264.14179244735624,155076.78825570285,2,0.0036893807108313754,attack_aplicacion_http,1
2025-06-23 18:24:40.949634,172.16.0.207,192.168.100.251,13835,8080,TCP,341.8926628588416,97156.0,50409686,518.8530404709951,284.17105879839585,147443.0178714096,3,0.0035297673369768735,attack_aplicacion_http,1
2025-06-23 20:28:31.937237,172.16.0.185,192.168.100.196,35992,63928,UDP,141.26824501536836,228637.0,282393494,1235.1172119998075,1618.4599729056372,1998987.7694684947,0,0.0006541695169749065,attack_volumetrico,1
2025-06-23 22:38:04.955063,172.16.0.85,192.168.100.107,26219,443,TCP,298.5644228890945,52317.0,19346264,369.78924632528623,175.22851347708567,64797.619933391776,3,0.00578631192148966,attack_aplicacion_http,1
2025-06-23 11:36:22.950507,172.16.0.180,192.168.100.244,1903,80,TCP,633.7091260107178,179032.0,228628936,1277.0283301309264,282.5144733626135,360778.98615607637,2,0.0035566558787490338,attack_aplicacion_http,1
2025-06-24 01:03:26.898645,192.168.100.217,192.168.100.87,2404,2404,TCP,103.35443984392951,938.0,224167,238.98400852878464,9.075565611079968,2168.91504940188,24,0.1062344645278996,controlador_plc,0
2025-06-23 19:15:11.948981,172.16.0.40,192.168.100.77,1839,80,TCP,227.58890585777036,218502.0,13417679,61.40757979331997,960.0731598777968,58955.76917262065,2,0.0010506857530673112,attack_protocolo_tcp_syn,1
2025-06-24 05:36:19.937295,172.16.0.142,192.168.100.128,18560,80,TCP,714.5146652894302,181975.0,263226227,1446.4966451435637,254.68336598281988,368398.63446801936,3,0.0039133430914165095,attack_aplicacion_http,1
2025-06-23 19:02:07.960331,172.16.0.108,192.168.100.99,9220,21749,UDP,128.69611940592245,170324.0,94760991,556.3572426669172,1323.4587086715367,736315.8379400149,0,0.0008289384148046475,attack_volumetrico,1
2025-06-23 10:33:35.890473,192.168.100.222,192.168.100.217,44818,44818,TCP,13.1361764215201,118.0,21411,181.44915254237287,8.982826982034792,1629.9263433249741,25,0.1422322472692427,controlador_plc,0
2025-06-23 12:56:53.910624,192.168.100.217,10.0.0.179,8080,8080,TCP,47.30759628861425,261.0,54464,208.6743295019157,5.517084368600992,1151.273881423312,17,0.16352342000816905,sensor_temperatura,0
2025-06-23 11:43:06.937658,172.16.0.246,192.168.100.98,44769,443,TCP,253.6465292338225,67826.0,86514780,1275.5400583846902,267.4036195365205,341084.02847589087,255,0.003753483169027365,attack_aplicacion_http,1
2025-06-23 17:26:47.904764,192.168.100.16,192.168.100.224,8883,40335,UDP,0.0,211.0,104338,494.49289099526067,2110.0,1043380.0,0,0.037846424558711005,gateway_iot,0
2025-06-23 21:13:35.887907,192.168.100.100,192.168.100.18,502,5924,TCP,17.65508598206042,254.0,123396,485.81102362204723,14.386789181207781,6989.260778757147,24,0.04532289412233714,controlador_plc,0
2025-06-23 18:33:06.905232,192.168.100.120,192.168.100.218,8883,6570,UDP,21.603857821911227,425.0,260297,612.4635294117647,19.67241237668919,12048.635116270743,0,0.03318869984859709,gateway_iot,0
2025-06-23 23:23:54.949338,172.16.0.246,192.168.100.91,33373,502,TCP,483.0483737457925,279763.0,19264108,68.85866965967622,579.1614571240171,39880.28745571943,2,0.0017078311786203238,attack_protocolo_tcp_syn,1
2025-06-23 17:06:55.882136,192.168.100.199,192.168.100.254,44818,50620,TCP,41.933853465058675,721.0,214486,297.48404993065185,17.193745397159176,5114.865014223416,16,0.0495047480210071,controlador_plc,0
2025-06-23 08:36:45.949518,172.16.0.215,192.168.100.157,26125,443,TCP,687.0672272710003,211884.0,245912576,1160.6000264295558,308.38903616694625,357916.32352594304,255,0.003256039494650844,attack_aplicacion_http,1
2025-06-23 13:33:33.957670,172.16.0.200,192.168.100.54,20622,6316,UDP,118.79223569852716,126190.0,101821443,806.8899516601949,1062.2748133156363,857138.8727660963,0,0.0010379987761165513,attack_volumetrico,1
2025-06-23 21:05:20.952760,172.16.0.203,192.168.100.141,34786,443,TCP,279.5592004035473,263347.0,14291356,54.2681557033116,942.00798836116,51121.036186146775,2,0.0010444806143573356,attack_protocolo_tcp_syn,1
2025-06-23 21:40:19.940593,172.16.0.177,192.168.100.20,32532,80,TCP,301.36256146846836,116945.0,44926916,384.17132840224036,388.0541744473989,149079.28768949196,0,0.0025579963975367248,attack_aplicacion_http,1
2025-06-24 01:04:31.895822,192.168.100.35,10.0.0.168,44818,10449,TCP,9.743215344380353,343.0,157132,458.11078717201167,35.203984298451736,16127.324958554866,25,0.041820167625080215,controlador_plc,0
2025-06-23 10:22:08.952067,172.16.0.28,192.168.100.161,1392,8080,TCP,399.2690663802823,66448.0,80146444,1206.152841319528,166.4241124472985,200732.91609238976,2,0.005925258608531463,attack_aplicacion_http,1
2025-06-24 03:32:57.883956,192.168.100.62,192.168.100.110,8883,22604,UDP,42.15079619851639,1084.5955546136347,549181,506.34634971893706,25.73131832446406,13028.959107048371,0,0.038070564691082776,gateway_iot,0
2025-06-23 22:27:33.937005,172.16.0.58,192.168.100.228,8422,37617,ICMP,64.20950117523745,100414.0,69617994,693.3096380982731,1563.8495574970282,1084231.9707484092,0,0.0008389602713594228,attack_volumetrico,1
2025-06-23 17:50:01.958922,172.16.0.228,192.168.100.142,47488,8080,TCP,818.2947574268901,180426.0,260273365,1442.549106004678,220.4902308886172,318067.98545113974,2,0.004509920005827975,attack_aplicacion_http,1
2025-06-23 19:00:04.890107,192.168.100.162,10.0.0.162,44818,29138,TCP,31.448082244101286,282.0,93449,331.37943262411346,8.967160471379609,2971.532549255153,18,0.05888478207539928,controlador_plc,0
2025-06-24 04:23:03.956685,172.16.0.205,192.168.100.22,23588,30482,UDP,248.15620467106802,196019.0,289657715,1477.7022380483525,789.9016680232675,1167239.462676109,0,0.0012751491037321784,attack_volumetrico,1
2025-06-23 14:24:34.935591,172.16.0.254,192.168.100.98,20270,55108,ICMP,199.2131264223602,118806.0,18095582,152.31202127838662,596.3763640158649,90835.28944591126,0,0.001537289219532945,attack_volumetrico,1
2025-06-24 06:01:27.896992,192.168.100.109,192.168.100.59,502,20248,TCP,39.18510985921547,79.0,9559,121.0,2.016071928439954,243.94470334123446,25,0.3434348554447444,sensor_temperatura,0
2025-06-24 05:44:49.917887,192.168.100.178,192.168.100.145,44818,15385,TCP,6.979369312416185,173.0,41618,240.5664739884393,24.78733998102605,5963.002978788106,17,0.04811379949484021,controlador_plc,0
2025-06-24 04:11:54.882976,192.168.100.180,10.0.0.230,502,2404,TCP,0.0,21.0,7613,362.5238095238095,210.0,76130.0,16,0.14007112595300827,controlador_plc,0
2025-06-24 01:32:24.956680,172.16.0.167,192.168.100.232,34642,80,TCP,250.79760398445822,48277.0,72102980,1493.5265240176482,192.49386450674265,287494.6923514795,255,0.004793066087453188,attack_aplicacion_http,1
2025-06-23 15:41:30.905757,192.168.100.35,10.0.0.121,502,9406,TCP,9.838710273221253,125.0,33152,265.216,12.7049172634163,3369.5473369342176,25,0.05904609755532557,controlador_plc,0
2025-06-24 05:45:00.895191,192.168.100.39,192.168.100.252,8883,38663,UDP,0.0,289.0,113370,392.28373702422147,2890.0,1133700.0,0,0.06195563081884323,gateway_iot,0
2025-06-23 17:49:34.907872,192.168.100.253,192.168.100.93,8080,8080,TCP,23.292840554683472,440.0,528070,1200.159090909091,18.889924522817786,22670.914642646338,18,0.028348140404580915,camara_ip,0
2025-06-23 09:21:26.955901,172.16.0.171,192.168.100.192,40094,443,TCP,98.2669737233547,51864.0,2673173,51.54197516581829,527.7866818816433,27203.168050393295,2,0.002056629932325525,attack_protocolo_tcp_syn,1
2025-06-23 09:11:01.950958,172.16.0.44,192.168.100.216,37922,22,TCP,533.2924644845665,178731.0,12691143,71.0069489903822,335.14630695700083,23797.716722410732,2,0.003075606980139692,attack_protocolo_tcp_syn,1
2025-06-23 10:33:17.910613,192.168.100.34,10.0.0.116,502,50047,TCP,53.945100181512274,323.0,50234,155.5232198142415,5.987568822991945,931.2059822110755,25,0.15168557125015283,sensor_temperatura,0
2025-06-23 19:06:23.941990,172.16.0.12,192.168.100.111,37483,30981,ICMP,205.03836904495986,144505.0,104425592,722.6434517836753,704.7705298919619,509297.8084365373,0,0.0013569852508291862,attack_volumetrico,1
2025-06-23 13:00:43.958410,172.16.0.197,192.168.100.104,59687,22936,UDP,307.3152001587158,534558.0,210436103,393.6637427556972,1739.4453633400578,684756.5720514908,0,0.0005537724362521543,attack_volumetrico,1
2025-06-23 11:34:40.887582,192.168.100.223,192.168.100.52,8883,8883,UDP,0.0,65.0,31972,491.87692307692305,650.0,319720.0,0,0.0669976809937059,gateway_iot,0
2025-06-23 12:38:44.954983,172.16.0.81,192.168.100.1,55460,56673,ICMP,131.39673108332758,172214.0,196141170,1138.9385880358159,1310.6414336197406,1492740.103828105,0,0.0007679929522661292,attack_volumetrico,1
2025-06-23 11:09:18.905166,192.168.100.229,192.168.100.22,44818,36950,TCP,4.744202940242493,20.0,7555,377.75,4.2156712627849195,1592.4698195170033,17,0.10053308195697351,controlador_plc,0
2025-06-23 09:25:24.888875,192.168.100.168,10.0.0.233,1883,5683,UDP,28.2007525380636,1781.0,1017139,571.1055586749018,63.154343047977825,36067.79636916178,0,0.02549237129015725,gateway_iot,0
2025-06-23 19:28:37.884310,192.168.100.183,192.168.100.98,44818,44440,TCP,52.367407971089285,831.0,166431,200.27797833935017,15.86864869192636,3178.140878996385,17,0.06897775123469123,controlador_plc,0
2025-06-23 11:09:13.885712,192.168.100.247,10.0.0.202,443,8080,TCP,0.0,342.0,380157,1111.5701754385964,3420.0,3801570.0,17,0.023125538734828404,camara_ip,0
2025-06-24 01:49:52.949140,172.16.0.215,192.168.100.71,17300,443,TCP,567.5100226113723,185174.0,203160287,1097.1318165617204,326.2920347167263,357985.3727783818,2,0.003053673862059759,attack_aplicacion_http,1
2025-06-23 11:07:36.914728,192.168.100.203,192.168.100.22,8080,2082,TCP,24.224173890222726,563.0,830368,1474.898756660746,23.241246638641247,34278.48577057772,16,0.03266097105900779,camara_ip,0
2025-06-24 01:35:06.901960,192.168.100.171,192.168.100.15,502,28819,TCP,0.0,27.0,6114,226.44444444444446,270.0,61140.0,17,0.21108164406980742,sensor_temperatura,0
2025-06-24 06:35:01.958958,172.16.0.74,192.168.100.218,13324,80,TCP,481.71619523916917,432017.0,17401850,40.280475073897556,896.828888606301,36124.69369305736,2,0.0011298031658658098,attack_protocolo_tcp_syn,1
2025-06-23 18:45:50.906414,192.168.100.108,192.168.100.204,44818,2404,TCP,37.61843213606265,226.0,111426,493.0353982300885,6.007693228217947,2962.0054232186417,25,0.13871049795978355,controlador_plc,0
2025-06-23 11:29:34.900520,192.168.100.175,10.0.0.142,1883,25518,TCP,1.598786550442771,238.0,242518,1018.9831932773109,148.86289851142908,151688.79168569227,16,0.06395969513994135,gateway_iot,0
2025-06-24 03:03:38.946840,172.16.0.201,192.168.100.212,26155,8080,TCP,689.0701689808975,326605.0,150281097,460.1310359608702,473.9793053050511,218092.58877402675,3,0.0021249453625190894,attack_aplicacion_http,1
2025-06-24 08:32:56.951539,172.16.0.238,192.168.100.184,2403,502,TCP,439.6928538658802,145874.0,6501136,44.56679051784417,331.763408746452,14785.630339089035,2,0.0031642532496726173,attack_protocolo_tcp_syn,1
2025-06-23 09:22:22.951116,172.16.0.82,192.168.100.84,65359,443,TCP,324.2721543854948,71472.0,4609046,64.4874356391314,220.4074541504852,14213.511513914222,2,0.00435333612090338,attack_protocolo_tcp_syn,1
2025-06-24 08:19:35.961230,172.16.0.203,192.168.100.216,2245,80,TCP,346.2991969664053,41035.0,51936787,1265.6704520531255,118.49579889144482,149976.6313493312,0,0.007976934868233677,attack_aplicacion_http,1
2025-06-24 03:47:38.944036,172.16.0.246,192.168.100.226,1520,5670,ICMP,102.85557318383967,164663.0,171132210,1039.287575229408,1600.914708877159,1663810.7659380361,0,0.0006290637056479468,attack_volumetrico,1
2025-06-23 23:16:10.937578,172.16.0.189,192.168.100.186,9924,36148,TCP,167.20435714210717,243603.0,203616861,835.8553096636741,1456.9177751328666,1217772.4580881933,6,0.0006675806866989287,attack_volumetrico,1
2025-06-23 16:24:18.963263,172.16.0.162,192.168.100.76,55336,443,TCP,852.9033685135803,325909.0,72695443,223.05442009886195,382.1171448390296,85232.91815190259,3,0.002638941499011599,attack_aplicacion_http,1
2025-06-23 11:40:47.902768,192.168.100.158,192.168.100.127,2404,1591,TCP,65.23997456414193,1942.0,469689,241.85839340885684,29.767025707385667,7199.405014148439,16,0.04539008340720086,controlador_plc,0
2025-06-23 15:07:25.885343,192.168.100.175,192.168.100.32,44818,502,TCP,0.0,67.0,10661,159.11940298507463,670.0,106610.0,25,0.12383119797492127,controlador_plc,0
2025-06-23 16:28:41.899102,192.168.100.59,192.168.100.40,1883,5683,TCP,7.128517285469811,9.0,8524,947.1111111111111,1.2625346393344472,1195.760585076314,18,0.04563687237725044,gateway_iot,0
2025-06-24 05:22:33.944074,172.16.0.107,192.168.100.221,39746,22,TCP,166.13620030278358,181496.0,10536255,58.052271124432494,1092.4530576070908,63419.38109092211,2,0.0010352574870222174,attack_protocolo_tcp_syn,1
2025-06-24 08:14:38.887473,192.168.100.203,10.0.0.63,1883,8883,UDP,8.245025739328565,48.0,23879,497.4791666666667,5.821691953130141,2896.170461433222,0,0.06968063139970321,gateway_iot,0
2025-06-23 10:49:37.937613,172.16.0.10,192.168.100.137,58591,80,TCP,257.7465531218787,89343.0,72210677,808.2410149647986,346.6312116218797,280161.5622997459,0,0.0027838910135078135,attack_aplicacion_http,1
2025-06-23 19:25:21.880837,192.168.100.222,192.168.100.253,1883,36583,UDP,0.0,82.0,32805,400.0609756097561,820.0,328050.0,0,0.044647985434423276,gateway_iot,0
2025-06-24 00:34:12.910994,192.168.100.222,192.168.100.204,8883,5683,UDP,48.39335364528613,317.0,158265,499.25867507886437,6.550486298667134,3270.3871105948074,0,0.07686419814667497,gateway_iot,0
2025-06-24 01:12:07.943164,172.16.0.232,192.168.100.145,11540,63000,TCP,127.54787800356142,239283.0,284658736,1189.6320925431394,1876.0249385984978,2231779.4733680454,6,0.000519788165724406,attack_volumetrico,1
2025-06-23 22:16:01.963850,172.16.0.210,192.168.100.231,31598,60814,ICMP,256.31271704500404,302890.0,265519165,876.6191191521674,1181.7205306548165,1035918.8106666572,0,0.000749666657353819,attack_volumetrico,1
2025-06-24 08:12:41.960268,172.16.0.177,192.168.100.230,22825,8080,TCP,491.4249966073705,181247.0,172904140,953.9696657048116,368.8192526861008,351842.37919045804,3,0.00276254028253987,attack_aplicacion_http,1
2025-06-24 03:08:26.903829,192.168.100.156,192.168.100.131,1883,34012,TCP,0.0,1.0,207,207.0,10.0,2070.0,2,0.21950801560756225,sensor_temperatura,0
2025-06-23 15:42:32.907468,192.168.100.176,192.168.100.9,443,32843,UDP,40.04634141911694,823.0,793530,964.1919805589307,20.55119071644143,19815.293279729973,0,0.030813340844336966,camara_ip,0
2025-06-23 12:49:25.941996,172.16.0.150,192.168.100.23,48495,80,TCP,495.5641406795269,104911.0,4858137,46.30722231224562,211.7001441148346,9803.245637060081,2,0.004719356599832404,attack_protocolo_tcp_syn,1
2025-06-24 01:35:26.954660,172.16.0.58,192.168.100.9,44367,61672,ICMP,184.45598003156397,249964.0,181533793,726.2397505240755,1355.1417522881413,984157.8081064982,0,0.0007163471751372237,attack_volumetrico,1
2025-06-24 04:21:36.896218,192.168.100.73,192.168.100.248,44818,502,TCP,36.12743384539207,474.0,110912,233.9915611814346,13.12022331916766,3070.0215375011044,18,0.07823631461172473,controlador_plc,0
2025-06-23 09:56:11.943511,172.16.0.64,192.168.100.39,24298,8080,TCP,544.8302300348862,139497.0,186833734,1339.338724130268,256.03755502162176,342921.01227209216,6,0.0038645140929183673,attack_aplicacion_http,1
2025-06-23 09:59:18.897142,192.168.100.176,192.168.100.69,5683,26374,TCP,18.827069942442257,296.0,198891,671.9290540540541,15.722042830080586,10564.09736661337,2,0.027391390500327108,gateway_iot,0
2025-06-23 12:07:40.883540,192.168.100.207,10.0.0.108,8883,5683,UDP,72.69088273144735,2962.0,1440794,486.426063470628,40.74788871312725,19820.83510146572,0,0.029797388395846145,gateway_iot,0
2025-06-23 09:56:06.917168,192.168.100.159,192.168.100.246,8080,3645,TCP,0.0,21.0,4370,208.0952380952381,210.0,43700.0,24,0.27697335312912696,sensor_temperatura,0
2025-06-23 20:30:43.914078,192.168.100.239,192.168.100.123,8080,8080,UDP,0.0,173.0,147894,854.878612716763,1730.0,1478940.0,0,0.024710652282988892,camara_ip,0
2025-06-23 08:52:25.960274,172.16.0.47,192.168.100.67,56416,32788,UDP,263.0370648904453,174547.0,27198375,155.82264375784172,663.5832865330163,103401.30206109202,0,0.001490532090330889,attack_volumetrico,1
2025-06-24 07:26:02.945519,172.16.0.84,192.168.100.103,13739,26960,TCP,129.0225127012217,108292.0,49940879,461.1686828205223,839.3263914397056,387071.04639675113,3,0.001303152017631333,attack_volumetrico,1
2025-06-23 21:06:37.905364,192.168.100.51,10.0.0.26,44818,59345,TCP,13.496024822070282,486.0,212736,437.7283950617284,36.01060359678917,15762.863717626626,24,0.04076705319869019,controlador_plc,0
2025-06-24 07:47:46.892941,192.168.100.252,10.0.0.236,554,80,UDP,31.770583013067437,452.0,602108,1332.0973451327434,14.22699733945989,18951.74538510512,0,0.03754349170189525,camara_ip,0
2025-06-23 18:00:15.899049,192.168.100.79,192.168.100.218,502,43636,TCP,12.86731776522153,10.0,1349,134.9,0.7771627453725073,104.83925435075123,16,0.6602147014867839,sensor_temperatura,0
2025-06-23 11:35:09.880755,192.168.100.123,192.168.100.48,1883,8883,TCP,2.5702879100221274,80.0,45099,563.7375,31.1249178304353,17546.28336543502,2,0.02884881457316833,gateway_iot,0
2025-06-24 03:04:07.888815,192.168.100.151,192.168.100.153,8883,32193,TCP,0.0,3.0,1504,501.3333333333333,30.0,15040.0,17,0.04928895367385355,gateway_iot,0
2025-06-23 17:27:24.880599,192.168.100.36,10.0.0.99,8080,502,TCP,5.374213736744252,112.0,14283,127.52678571428571,20.840257847253135,2657.691096717112,17,0.21124628479543167,sensor_temperatura,0
2025-06-24 06:37:43.887986,192.168.100.242,192.168.100.142,44818,17028,TCP,47.568894482053416,547.0,183740,335.9049360146252,11.499111046323975,3862.6081602405247,2,0.08789525080163284,controlador_plc,0
2025-06-23 19:06:57.910818,192.168.100.93,192.168.100.73,1883,3368,UDP,20.419054330304668,68.0,8579,126.16176470588235,3.330222786031707,420.1467835495002,0,0.19513647574772255,sensor_temperatura,0
2025-06-23 17:47:38.886700,192.168.100.253,192.168.100.120,5683,8883,TCP,0.0,151.0,138147,914.8807947019867,1510.0,1381470.0,18,0.05220399270090061,gateway_iot,0
